"Id","Username","Password","Firstname","Lastname","Phone","Email","IsReviewer","IsAdmin"
"266","Lorodreth3368","h@!1161","Lilly","Orodreth","472-523-4553","lorodreth39@hotmail.co.uk","0","1"
"267","Ebregalad68","Imp!nDIN)4337","Erik","Bregalad","571-719-9836","ebregalad@mailbox.co.uk","1","1"
"268","Tshelob32","IncumB(nt4655","Trinity","Shelob",,,"0","0"
"269","Jkili984","vauLt!d3242","Jenny","Kili",,"jkili8@everymail.org","0","0"
"270","Sboromir959","Po##s6442","Savannah","Boromir","763-910-0411","savannah.boromir70@hotmail.net","0","0"
"271","Dtulkas35","hurDlE!5355","Douglas","Tulkas",,"dtulkas56@gmail.co.uk","1","1"
"272","Salatariel146","miNIa%ure5723","Sarah","Alatariel","408-967-9454",,"1","0"
"273","Apollando59","edi)T$6567","Averie","Pollando","636-809-4296",,"1","1"
"274","Jstrider42","p@obabI%ity1425","Jason","Strider","936-467-9521","jstrider8@mailbox.org","0","0"
"275","Vcirdan9328","prEpoS%erouS5509","Valerie","Cirdan",,"vcirdan@mail2u.net","1","0"
"276","Cfeanor192","#o%R7615","Claudia","Feanor",,,"1","1"
"277","Wlindenroot78","s!Raig(t5494","Wayne","Lindenroot","253-067-4529","wlindenroot52@somemail.com","1","1"
"278","Rshadowfax356","hOus#wIfe7162","Rose","Shadowfax","657-574-9841","rose.shadowfax@bizmail.biz","1","0"
"279","Aelentari15","AU)omotiv(4327","Ashley","Elentari",,"aelentari84@bizmail.co.uk","0","1"
"280","Meol763","i^ITates1372","Melanie","Eol","747-734-8836","meol68@mailbox.co.uk","0","0"
"281","Acaranthir3977","P!gGeD7772","April","Caranthir","840-378-0710","acaranthir18@hotmail.org","1","0"
"282","Jolorin211","e%^loREr8749","Juliet","Olorin","906-648-9423","jolorin3@mailbox.com","0","0"
"283","Jshadowfax9763","MEm^r$ne3810","Jose","Shadowfax",,"jose.shadowfax15@hotmail.biz","0","0"
"284","Kfili627","coc*i%e8792","Kevin","Fili","430-513-3074",,"0","1"
"285","Hwillow8934","GrAC@d6662","Harold","Willow","903-892-2432",,"1","0"
"286","Delendil31",")uBE4847","Daniella","Elendil","336-005-0619","delendil36@mailbox.org","1","0"
"287","Edwalin1594","FoN*S1661","Ethan","Dwalin",,"edwalin@somemail.org","1","0"
"288","Meol848","aPpe^dixES8484","Michael","Eol","575-345-8824",,"1","0"
"289","Jgamling6976","HUg$*D4176","Jacob","Gamling","326-310-4423","jgamling@gmail.net","1","1"
"290","Rsilmiril39","*p$tiaL7647","Raven","Silmiril","832-239-4810","rsilmiril99@hotmail.biz","0","1"
"291","Sberegond44","AppEn(4477","Steven","Beregond","609-289-5215","steven.beregond91@yahoo.co.uk","0","0"
"292","Jboromir74","@omplemEN^7979","Jaime","Boromir","567-926-0782",,"1","1"
"293","Tgil-galad7988","@O^6871","Trinity","Gil-Galad",,,"1","0"
"294","Qpharazon1716","m@@E9670","Quinn","Pharazon","424-971-5519","qpharazon26@mailbox.biz","1","1"
"295","Cbutterbur4528","aCc%l(RaTed4427","Cynthia","Butterbur","835-159-1587","cbutterbur57@bizmail.biz","0","1"
"296","Aelbereth9694","l$G5991","Anabelle","Elbereth","305-119-4736","aelbereth95@mailbox.com","0","1"
"297","Mthranduil29","c)tAStrophi$4078","Mason","Thranduil","223-452-0355","mthranduil72@bizmail.biz","1","1"
"298","Sfingolfin33","Chec)ErS3034","Sophie","Fingolfin",,,"1","0"
"299","Mannatar211","lifES^Yle6540","Mark","Annatar",,"mannatar92@mail2u.us","0","0"
"300","Eamros66","DW!RFs6629","Ellie","Amros","904-208-3623",,"0","0"
"301","Tmorgoth624","cuRle)9161","Timothy","Morgoth",,"tmorgoth62@gmail.net","0","1"
"302","Dmaggot35","pRop!s@D5084","Danica","Maggot","423-148-6767","dmaggot9@hotmail.us","1","0"
"303","Jbergil28","JunKya%d5368","Jamie","Bergil","412-982-7039","jbergil@yahoo.biz","1","0"
"304","Amorgoth1515","misd$r%ctEd8513","Alisa","Morgoth",,"amorgoth54@hotmail.com","0","0"
"305","Velendil596","rO$@hly5511","Victoria","Elendil",,"victoria.elendil@gmail.org","0","1"
"306","Kbolg53",")ortHLess2376","Karl","Bolg",,"kbolg7@hotmail.biz","1","1"
"307","Mnumenor921","r%DiatOr8664","Makenzie","Numenor","731-837-8008",,"1","1"
"308","Ngildor51","ski#P4025","Norah","Gildor","434-102-1522",,"0","0"
"309","Sfimbrethil441","Modifie^7180","Sierra","Fimbrethil",,"sfimbrethil50@somemail.biz","0","0"
"310","Velros6473","j^c)lAr4475","Valerie","Elros","630-513-1196",,"0","0"
"311","Bfatty21","PL!$a3688","Bethany","Fatty","442-337-3075",,"1","1"
"312","Jsauruman34","a)bAtr!Ss8700","John","Sauruman","414-303-2938","jsauruman13@mailbox.us","0","0"
"313","Danarion6965","d$rivAtIves4641","Danica","Anarion",,,"0","0"
"314","Dhurin349","d(tT(9721","Daniel","Hurin","571-945-4180","dhurin74@gmail.net","1","1"
"315","Mingwe542","in#laTInG4385","Melanie","Ingwe",,"mingwe96@yahoo.com","1","0"
"316","Zwillow2926","inf$rrE)6264","Zachary","Willow","501-293-2435","zwillow27@mailbox.us","0","0"
"317","Pfelagund237","gog$l%4944","Pamela","Felagund","608-926-9287","pfelagund@bizmail.com","1","1"
"318","Gmorgoth724","@tIcKing9226","Gary","Morgoth","931-693-9624","gmorgoth70@yahoo.co.uk","0","1"
"319","Bstrider94","obJE)tionable6524","Brooke","Strider","831-874-2216","bstrider1@somemail.biz","0","0"
"320","Jdeagol26","(^T6098","Joe","Deagol","205-790-7447","jdeagol54@mail2u.co.uk","0","1"
"321","Bbracegirdle145","#AilORs9336","Bethany","Bracegirdle","816-600-4788",,"1","1"
"322","Bcotton7991","aDVi^abilit%8331","Benjamin","Cotton","816-411-2834","bcotton64@bizmail.net","1","0"
"323","Eelwing5539","ind)gNaTion9681","Eve","Elwing","507-741-3720","eve.elwing@somemail.org","0","1"
"324","Bceleborn265","d!CIpheRed1261","Barbara","Celeborn","769-750-3585","bceleborn@hotmail.com","0","0"
"325","Gnimrodel7718","CutE^2309","Gary","Nimrodel",,"gnimrodel@somemail.biz","0","0"
"326","Amorwen41","$P^y3159","Ana","Morwen",,"amorwen90@mailbox.us","1","1"
"327","Lmaeglin7186","m$rt@N1388","Liv","Maeglin","551-343-8180","lmaeglin84@hotmail.co.uk","0","1"
"328","Vyavanna61","w*dGes9605","Veronica","Yavanna","240-836-7912","vyavanna25@yahoo.net","1","1"
"329","Lamrod7123","AsT!Ma9528","Lucy","Amrod","380-525-6275","lamrod75@hotmail.biz","1","0"
"330","Bturgon79","FRA)ds9564","Bailey","Turgon",,"bturgon60@mail2u.co.uk","0","1"
"331","Btinuviel112","sCREaM*d8371","Brandon","Tinuviel","205-992-8396","btinuviel39@everymail.com","0","0"
"332","Aelfhelm85","tRans(Ittal2575","Amy","Elfhelm",,"aelfhelm61@bizmail.us","0","0"
"333","Kdraugin2488","%en(Ler8326","Karen","Draugin","838-161-1391","kdraugin16@somemail.biz","0","0"
"334","Ahuan46","st$esS7334","Alexander","Huan","410-064-2642","ahuan27@yahoo.us","1","1"
"335","Sfingon96","@ndOrsInG2811","Sean","Fingon","724-442-8616","sfingon29@mailbox.org","0","1"
"336","Jmaedhros514","worka!lE1919","Jacob","Maedhros","458-659-9572","jmaedhros@gmail.co.uk","1","1"
"337","Rbofur92","FU(ny4626","Robert","Bofur","413-295-3169",,"1","0"
"338","Dgil-galad449","unTo(aRD5922","David","Gil-Galad","318-859-5263","dgil-galad@bizmail.us","0","0"
"339","Tpalantir822","epidEmiol*gY5532","Tara","Palantir","207-876-7081","tpalantir26@everymail.co.uk","1","1"
"340","Agil-galad959","p!RiSts3725","Alexandra","Gil-Galad",,"alexandra.gil-galad@somemail.org","0","0"
"341","Qori254","lettI#G9903","Quinn","Ori",,"qori10@mailbox.org","0","1"
"342","Ifatty757","b)DG)6190","Isaiah","Fatty","713-995-0201","isaiah.fatty47@somemail.co.uk","0","0"
"343","Jfili629","naTIonaLiTie^2135","Jack","Fili","484-470-1544","jfili@yahoo.co.uk","1","1"
"344","Lradagast662","cAme@a7973","Levi","Radagast",,"levi.radagast37@somemail.co.uk","1","0"
"345","Tmithrandir488","JA%2576","Tina","Mithrandir","878-559-3349","tmithrandir30@mail2u.biz","1","1"
"346","Aceleborn49","rIS(y8332","Amy","Celeborn","386-318-3399",,"1","0"
"347","Aartanis417","%A*Kpacks9725","Ann","Artanis",,"aartanis@hotmail.biz","1","0"
"348","Knienna5394","#OMAno4320","Kai","Nienna",,,"1","1"
"349","Amorgoth1717","e%tra^Ted5603","Ariel","Morgoth","719-628-8120","amorgoth20@mailbox.org","1","0"
"350","Jkementari98","(argainiNG5036","Jason","Kementari","448-088-1039","jkementari@yahoo.us","1","0"
"351","Ebeor765","^HoRn6174","Emily","Beor","470-165-5900","ebeor84@gmail.org","1","0"
"352","Mcotton36","met(phY(ical3358","Melody","Cotton",,"mcotton64@gmail.biz","1","0"
"353","Rmaedhros5479","Joc!laR2745","Rose","Maedhros",,"rmaedhros7@everymail.com","0","0"
"354","Gcotton136","S@!ft8026","Gregory","Cotton","857-618-7301","gregory.cotton79@somemail.us","1","0"
"355","Clurtz53","in)RiNSic6633","Chloe","Lurtz","305-306-4614","clurtz86@yahoo.co.uk","0","1"
"356","Btelchar1129","S^edG*1553","Barbara","Telchar","326-765-0676","btelchar51@mailbox.net","0","1"
"357","Amerry72","ENZ)me2091","Alexander","Merry","737-663-9983","amerry@everymail.org","0","0"
"358","Faldarion2947","Con)ersAt@ons1681","Frank","Aldarion","281-741-9760",,"0","1"
"359","Jbolg37","demoC^*CY4501","Jeremy","Bolg",,,"1","0"
"360","Afatty7867","$Ar@ges5825","Alexa","Fatty","667-001-5767","afatty69@bizmail.biz","1","0"
"361","Lancalagon8632",")LAW4572","Lucas","Ancalagon",,"lancalagon15@gmail.co.uk","0","1"
"362","Dbarahir79","woR$hor#E7010","Doris","Barahir","386-220-7322","doris.barahir85@gmail.net","0","0"
"363","Lamros283","bro$deNinG9019","Lucy","Amros","843-082-6653","lamros16@somemail.biz","1","1"
"364","Pvalinor485","crumBlI%g9201","Patrick","Valinor",,,"1","0"
"365","Ncotton3158","@OnTi@uUm4569","Nathan","Cotton","520-348-1001","ncotton0@yahoo.biz","1","0"
"366","Lradagast78","s)iDeR6306","Leah","Radagast","662-842-2665","lradagast71@mailbox.us","1","0"
"367","Acelegorm353","hYsteriCall$9479","Anna","Celegorm",,"acelegorm53@hotmail.co.uk","0","1"
"368","Hfili81","ca$re4980","Heather","Fili","816-943-9269",,"1","1"
"369","Aelendil2799","em*#tHy8804","Angelique","Elendil",,"aelendil80@hotmail.co.uk","1","1"
"370","Mfinarfin899","@^Ds1278","Mary","Finarfin","559-232-5154","mfinarfin@yahoo.com","1","1"
"371","Gfimbrethil32","(Om%noEs3075","Gregory","Fimbrethil","216-351-7504","gfimbrethil60@mail2u.us","0","1"
"372","Cturin2661","bAL#iN!4355","Christian","Turin","629-095-9476","christian.turin24@gmail.com","0","0"
"373","Ktinuviel587","$ADnE(s7628","Kylie","Tinuviel","708-752-8497","ktinuviel65@hotmail.us","0","0"
"374","Nbombadil189","B^(T5450","Nicholas","Bombadil",,"nicholas.bombadil27@everymail.biz","0","0"
"375","Kbifur436","uns#oPp*blE1420","Kenneth","Bifur","507-309-9744","kbifur43@everymail.net","0","1"
"376","Lhamfast8369","diVerTi#g2031","Lucy","Hamfast","651-863-0403",,"1","0"
"377","Jdori123","mUd#L$3887","Joe","Dori","423-698-1894",,"1","1"
"378","Aartanis27","#onGstanding8719","Anthony","Artanis","608-141-1224","aartanis45@gmail.us","0","1"
"379","Ashadowfax496","Sur#Ey3001","Audrey","Shadowfax","937-816-0538","ashadowfax@bizmail.org","1","1"
"380","Lfaramir18","saD%eNe!8963","Lucas","Faramir","724-667-4288","lfaramir@hotmail.org","1","1"
"381","Noakenshield4576","*ar%iNG9045","Niki","Oakenshield","840-240-9298",,"1","0"
"382","Keru5671","#OteLs9046","Kevin","Eru","515-990-1796","keru85@gmail.org","0","0"
"383","Abregalad7176","aUD!toR5259","Austin","Bregalad","509-467-7818","abregalad54@mail2u.org","0","1"
"384","Dnumenor4617","e*!5999","Dorothy","Numenor","228-295-0626","dnumenor31@mailbox.co.uk","0","1"
"385","Hcarcharoth5351","CRa%1832","Harold","Carcharoth","423-947-1766",,"1","0"
"386","Scarcharoth4596","#IsHed5555","Sandra","Carcharoth","913-766-3206",,"1","1"
"387","Jgaladriel347","i(aGine9169","Judith","Galadriel","731-589-8036",,"0","1"
"388","Yvalaquenta33","recalCu#atinG2567","Yvette","Valaquenta","718-414-9237","yvalaquenta76@mail2u.org","1","1"
"389","Jmiriel657","CRe)I@s9043","Jackson","Miriel","262-857-2755","jmiriel1@everymail.biz","1","1"
"390","Rturgon93","PLan@e@6915","Ryan","Turgon","331-566-3064",,"1","0"
"391","Lundomiel575","DiviNa$ion1794","Lucas","Undomiel","774-595-1812","lundomiel@somemail.us","0","1"
"392","Vcarcharoth493",")ubtRAc(2799","Virginia","Carcharoth","816-699-9276","virginia.carcharoth16@mail2u.co.uk","0","1"
"393","Efingolfin99","coLlection#7035","Erik","Fingolfin","531-371-8224",,"1","1"
"394","Nsauruman2727","UNprofitaB^e5590","Nadine","Sauruman",,"nsauruman46@hotmail.org","0","0"
"395","Jnob66","(HrasE6032","James","Nob","806-261-1325","jnob85@gmail.com","0","0"
"396","Risildur1675","$cOurS8941","Ryan","Isildur","832-727-7686",,"0","1"
"397","Emandos645","*eploRE7199","Erin","Mandos","520-955-7404","emandos50@somemail.net","1","0"
"398","Jarwen156","pUr@(Rt9030","Jacob","Arwen","727-626-3219","jacob.arwen@hotmail.biz","0","0"
"399","Dgaladriel8378","StraTo@pheric1052","Dale","Galadriel","878-972-1158",,"0","1"
"400","Bgorgoroth5599","He*teR1301","Barbara","Gorgoroth","219-600-5405","bgorgoroth@gmail.org","1","0"
"401","Jgrahame36","@yDRA3717","Jacob","Grahame",,"jgrahame50@somemail.com","0","0"
"402","Timrahil9277","siM@Ly5333","Theodore","Imrahil","301-798-5817",,"1","1"
"403","Abombadil882","o@R)Shing1539","Alisa","Bombadil",,"abombadil@gmail.co.uk","1","1"
"404","Vshelob658","suBs(StEmS4153","Vanessa","Shelob","445-715-2795","vshelob@bizmail.biz","0","0"
"405","Lilluvatar1561","#E4614","Logan","Illuvatar",,,"0","1"
"406","Aangrod16","reMOvE*2714","Alexis","Angrod","952-867-8437","alexis.angrod57@mailbox.biz","1","1"
"407","Oaule46","O#iNed3363","Oliver","Aule","507-099-2417",,"0","1"
"408","Mradagast97","imP!ten!e7082","Melanie","Radagast","704-385-6333","mradagast50@somemail.biz","0","0"
"409","Mberen65","PurP$E4193","Magdalena","Beren","956-415-7937","mberen1@gmail.com","1","1"
"410","Vgoldberry723","rEgulAt#7726","Vanessa","Goldberry","762-968-7275",,"0","1"
"411","Helrond8211","pl$DgEd3396","Hanna","Elrond","360-519-0614","hanna.elrond@hotmail.biz","1","0"
"412","Aorome2991","#o%iCs2398","Allison","Orome","206-761-5163","aorome55@mail2u.co.uk","1","1"
"413","Rnazgul38","StIckin$7456","Rebecca","Nazgul","847-718-1776","rnazgul99@somemail.us","1","1"
"414","Lvarda94","T%Ache!8735","Leah","Varda","864-639-2233",,"0","0"
"415","Etinuviel836","hIa*Us8264","Evie","Tinuviel","302-561-9371","etinuviel85@yahoo.biz","0","0"
"416","Rquickbeam1484","co)pL^mEnts1407","Roger","Quickbeam",,"rquickbeam@yahoo.us","1","0"
"417","Mturambar1819","VulNe#Able8407","Miranda","Turambar","938-198-4027","mturambar74@bizmail.net","0","1"
"418","Sboromir672",")UsiEs!7266","Sandra","Boromir","630-226-3307","sboromir54@everymail.us","0","1"
"419","Igandalf292","Def%NIng8250","Isaiah","Gandalf",,"igandalf70@gmail.net","1","1"
"420","Jaule3559","$wAy8392","Justin","Aule","865-621-7666","jaule72@everymail.co.uk","1","0"
"421","Mdori89","$ra#T9007","Marilyn","Dori","732-634-1712","mdori50@mailbox.net","1","1"
"422","Bbard46","$ew(rk1106","Beverly","Bard","940-795-8673",,"0","1"
"423","Jeomer654","beArinG%9194","Julia","Eomer","934-762-7636","jeomer33@mail2u.org","0","0"
"424","Kcelegorm96","@uotATion7106","Karen","Celegorm","567-480-2350","kcelegorm0@hotmail.co.uk","0","0"
"425","Cgollum27","disP)AY2281","Carolina","Gollum","209-978-5873",,"0","1"
"426","Jdori1153","manGr*vE5163","Joy","Dori","786-728-9245","jdori@gmail.net","0","1"
"427","Wfinwe649","maeStr)6882","William","Finwe","531-432-0213",,"1","0"
"428","Jelessar396","B$aconS2372","Jessie","Elessar","980-787-0454","jelessar2@mailbox.biz","1","1"
"429","Melrond4137","boOKse(Lers4160","Mark","Elrond","929-462-3701","melrond79@mailbox.co.uk","1","1"
"430","Ibracegirdle557","MaS@3327","Isabell","Bracegirdle","878-555-1375",,"0","0"
"431","Mgamling714","quad*Ant2926","Mitch","Gamling","586-147-9434","mgamling87@bizmail.com","1","1"
"432","Epippin7692","MOdU*ate1571","Evelyn","Pippin",,"epippin33@bizmail.biz","0","1"
"433","Asulimo76","OF%^r7545","Amanda","Sulimo","208-653-0288",,"0","0"
"434","Cgwaihir829","I^adequaCie*2040","Christina","Gwaihir","623-324-3433","cgwaihir@mailbox.com","0","0"
"435","Kaldarion6846","ChaR$e5325","Kathy","Aldarion","269-250-8920","kaldarion52@everymail.us","1","1"
"436","Jelwing9433","tRa)eliNg6592","Jacqueline","Elwing","812-610-8811","jelwing52@mail2u.biz","0","0"
"437","Lsandyman572","sO$Es1077","Lexie","Sandyman","737-697-0281","lsandyman71@mail2u.com","1","0"
"438","Jkili737","%^ntAgE9286","Janet","Kili",,"janet.kili62@bizmail.com","1","0"
"439","Cungoliant413","Ra)iN!5431","Camilla","Ungoliant","781-960-9337","cungoliant@gmail.biz","1","1"
"440","Mfrodo1461",")oCtorAte5873","Marie","Frodo","906-124-4425","mfrodo66@everymail.com","0","1"
"441","Ifingolfin96","equa@IN^2500","Isabell","Fingolfin","630-969-0046","isabell.fingolfin77@hotmail.com","1","1"
"442","Jnazgul791","Tos*eS2916","Joan","Nazgul",,,"1","0"
"443","Daule67","Embodi(s5722","David","Aule","623-252-0599","daule83@bizmail.biz","1","0"
"444","Ltuor81","hAlfW^y1649","Lori","Tuor","806-357-1492",,"1","0"
"445","Sarwen624","(oNTreal8442","Sydney","Arwen","612-888-0650","sarwen83@mailbox.org","0","0"
"446","Agothmog56","diE%%3495","Anthony","Gothmog",,"anthony.gothmog55@somemail.co.uk","0","0"
"447","Htinuviel5732","REtHi*k9424","Henry","Tinuviel","765-437-4935","henry.tinuviel@hotmail.co.uk","0","1"
"448","Nmablung75","M*Le8417","Nicholas","Mablung","531-773-8435",,"1","0"
"449","Mbeorn15","fOrwa!Ders5258","Marie","Beorn","318-646-4178","mbeorn87@bizmail.net","0","0"
"450","Leol3649","per#itTIn%1952","Lydia","Eol","619-932-2094","leol@yahoo.us","0","1"
"451","Fstrider81","!oSe5507","Felicity","Strider","352-222-2622","fstrider@gmail.biz","1","1"
"452","Stulkas93","bat#$egroUnd6513","Sasha","Tulkas",,"stulkas92@hotmail.net","0","1"
"453","Wberegond2367","*R#Sty2591","Willie","Beregond",,"wberegond@yahoo.com","0","0"
"454","Jearendil196","o!ShoRe5926","Jordan","Earendil",,,"0","0"
"455","Jgollum117","nuC#ea!7129","Joy","Gollum",,,"1","0"
"456","Wgollum3576","BluRRe%5353","William","Gollum",,,"0","0"
"457","Ashagrat6223","ASt!a%4510","Albert","Shagrat",,"albert.shagrat81@mailbox.net","1","1"
"458","Abolger134","#ija*keD2432","Alicia","Bolger","472-660-4762","alicia.bolger76@mail2u.net","0","1"
"459","Lcotton749","wOeF#l9288","Lida","Cotton",,"lcotton@yahoo.org","0","0"
"460","Snarvi5299","$bOuNDs1262","Sean","Narvi","919-733-3729",,"1","0"
"461","Qolorin1636",")eIN)orce8084","Quinn","Olorin","337-744-5781",,"0","0"
"462","Ceol916","mE)gE*1036","Cynthia","Eol","740-969-2666","ceol@everymail.us","1","0"
"463","Aelwing9179","Ma#nstaY9028","Alicia","Elwing","572-841-4832","alicia.elwing23@mail2u.net","0","0"
"464","Cmaggot896","T)r%2991","Catherine","Maggot","602-515-8007",,"1","0"
"465","Wnazgul62","@n#WbaLL1509","Wendy","Nazgul",,"wnazgul97@mail2u.us","1","0"
"466","Inimloth842","sIgnpOs!s1808","Isaiah","Nimloth","707-912-4471","inimloth@somemail.us","0","1"
"467","Jbolger163","C$!L8388","Jewel","Bolger","862-683-7373","jewel.bolger63@bizmail.org","0","1"
"468","Aboffin8669","deCId@$6076","Ashley","Boffin","805-201-0840","ashley.boffin57@bizmail.com","1","1"
"469","Aturin136","SoLi*ified1269","Albert","Turin",,"aturin37@yahoo.com","0","0"
"470","Osilmiril151","t#u)IsM4452","Oliver","Silmiril","281-816-6978",,"0","0"
"471","Hyavanna38","Cool%ST6597","Haley","Yavanna","309-469-1227",,"0","0"
"472","Svalaquenta421","r$llOUt5945","Sharon","Valaquenta","206-403-9444",,"0","1"
"473","Vimrahil357","Disc!(ereD8837","Valerie","Imrahil","816-480-5275",,"1","0"
"474","Nleaflock79","au^h(riZationS6100","Norah","Leaflock",,"nleaflock39@mailbox.com","0","0"
"475","Jnimrodel1824","caR(El4066","Jose","Nimrodel","214-966-6135","jnimrodel94@bizmail.biz","1","0"
"476","Mkhamul36","LIc^6018","Marilyn","Khamul",,"mkhamul54@somemail.co.uk","1","1"
"477","Cstrider87","pRo)Ess2321","Christian","Strider","840-501-1889","cstrider63@bizmail.net","1","1"
"478","Lquickbeam694","stRe)M7747","Leo","Quickbeam","503-531-1754","leo.quickbeam@hotmail.com","0","1"
"479","Sskinbark3329","eNs)rEs8874","Samantha","Skinbark","765-128-8343","samantha.skinbark39@everymail.com","1","0"
"480","Cbaggins824","DOlp*iN2213","Cindy","Baggins","315-708-6670","cbaggins19@everymail.org","1","0"
"481","Dgorgoroth1574","U@G*ng8767","Daniel","Gorgoroth","336-007-8270","dgorgoroth@mail2u.biz","1","1"
"482","Gdeagol965","iNClude%5040","Gabriella","Deagol","518-428-6289","gdeagol83@somemail.co.uk","0","0"
"483","Meomer452","OppORtun$6050","Marie","Eomer",,"meomer12@hotmail.biz","0","0"
"484","Dfelagund7486","@loWS3881","Dianna","Felagund",,"dianna.felagund77@bizmail.org","1","0"
"485","Rbeorn53","HaN^oUts1998","Rebecca","Beorn","703-615-1304","rbeorn32@somemail.com","0","1"
"486","Vorome7315","reA^^Ions6745","Vanessa","Orome","224-632-5860","vorome90@mail2u.com","0","1"
"487","Rthorin9324",")%ckS7629","Raven","Thorin","940-261-8167","rthorin64@mail2u.com","0","0"
"488","Dori872","asSAu)%4534","Danica","Ori","612-614-1515",,"0","0"
"489","Zbeor19","wo*DEd9783","Zachary","Beor","337-450-2529",,"0","1"
"490","Vluthien31","unAFf%cte^4177","Valerie","Luthien",,"vluthien21@bizmail.org","0","0"
"491","Delessar14","OWne#6936","Denise","Elessar","659-655-5021",,"0","0"
"492","Ptulkas5794","$ntaNglE4264","Patricia","Tulkas","858-820-4502",,"0","1"
